node_id,title,voltage,lat,lng
6966,VILLAMAYOR 220,220,40.98949808823,-5.6901234039677
6968,VILLARINO 220,220,41.255316955546,-12.488219792831
6970,VILLIMAR 220,220,42.371754202074,-3.6516421975847
6972,ZAMORA 220,220,41.535826360018,-5.7356244131413
6973,ZARATAN 220,220,41.638488713269,-4.8132864550011
13358,MIRANDA DE EBRO 220,220,42.69598443347,-2.9208536351272
13023,ONCALA 220,220,41.963089968995,-2.2467142704142
13360,PARAMO DE POZA 220,220,42.681797794294,-3.5505446960144
6916,ALDEADAVILA 220,220,41.207701625051,-12.67849814708
13347,ONDINAS 220,220,42.842833515897,-12.469904175583
13046,PEÑADRADA 220,220,42.767224453899,-12.532511301085
6847,ACECA 220,220,39.94210913588,-3.8576191492029
6848,ALARCOS 220,220,38.947605969235,-3.9618176846021
6850,ARENAS DE SAN JUAN 220,220,39.243336445187,-3.4930706173971
6852,BOLARQUE 220,220,40.364549521562,-2.8300339401846
7409,BRAZATORTAS 220,220,38.652429980643,-4.2538638316872
12730,EBORA 220,220,39.964409071774,-4.7879196750909
12738,ELCOGAS 220,220,38.657056653692,-3.9871421715206
12836,HUELVES 220,220,40.059070740249,-2.939270627979
12855,JOSE CABRERA 220,220,40.349501309124,-2.8859271039291
12885,LA PALOMA 220,220,39.020846943306,-3.374970549177
12901,LA SOLANA 220,220,38.678408170535,-4.1457995167517
12933,MADRIDEJOS 220,220,39.48695321098,-3.5311658088386
12946,MANZANARES 220,220,39.044739902627,-3.3443515369052
13020,OLMEDILLA 220,220,39.638018244407,-2.0846097057284
13055,PICON 220,220,39.020908915764,-4.1078191383848
13096,PUERTOLLANO 220,220,38.647315264729,-4.1245335072979
6874,TALAVERA 220,220,40.00341806348,-4.8227619793383
6875,TORRIJOS 220,220,39.999360371114,-4.2695154843201
6878,VILLARES DEL SAZ 220,220,39.861695846223,-2.5698781425214
13395,CARROYUELAS 220,220,39.484260736238,-3.5809044548096
13401,PRADILLOS 220,220,40.132031239726,-3.8203421367079
6797,ABRERA 220,220,41.507778901421,7.8940961328313
6798,ADRALL 220,220,42.323595587886,7.3949254954834
12578,ALBATARREC 220,220,41.577469333085,6.6221867767553
7322,ANOIA 220,220,41.577066049891,7.6670163310669
6801,BELLICENS 220,220,41.115480499178,7.1637166759999
6802,BESOS NUEVO 220,220,41.420634655319,8.2288428687709
6805,CAN JARDI 220,220,41.475169426199,8.023075667049
6806,CASTELLET 220,220,41.255903715406,7.5813327182185
12685,CENTELLES 220,220,41.808034480449,8.2121771313182
12687,CERCS 220,220,42.174318143997,7.8548700468597
12713,CONSTANTI 220,220,41.135663094026,7.2250491914193
12753,ELS AUBALS 220,220,41.118451140356,6.6417671752184
12776,FRANQUESES 220,220,41.64246047091,8.28195940327
13365,GRAMANET 220,220,41.460184800576,8.1911311503957
12859,JUIA 220,220,42.022791005526,8.9008812973954
12861,JUNEDA 220,220,41.530652792071,6.8282162778198
12867,LA ESPLUGA 220,220,41.405093841588,7.1241495699389
12898,LA SELVA 220,220,41.209397101688,7.1504062431519
12910,LLAVORSI 220,220,42.49595395975,7.2127609866416
12943,MANGRANERS 220,220,41.611930199729,6.6685250131197
12980,MONTBLANC 220,220,41.39590813902,7.1344466264045
12999,MOTORS 220,220,41.345309351423,8.130101997744
13033,PALAU 220,220,41.568106163491,8.185642941931
13051,PERAFORT 220,220,41.19473412641,7.2488816120406
13075,PONT DE SUERT 220,220,42.403616161109,6.7384890110168
13098,PUIGPELAT 220,220,41.283297826071,7.2913959456149
13099,PUJALT 220,220,41.679247550262,7.4459556828625
13172,RIBA-ROJA 220,220,41.242227370623,6.4308535279708
13182,RUBI 220,220,41.473199693747,8.0096118960718
13184,RUBIO 220,220,41.648743979604,7.5912203008337
6834,SANT ANDREU 220,220,41.446525504784,8.1884456641706
6835,SANT BOI 220,220,41.335534566115,8.0406100878615
6836,SANT CELONI 220,220,41.706711488687,8.470388798374
6837,SANT FOST 220,220,41.51182845955,8.2182704493372
6840,TARRAGONA 220,220,41.113662599148,7.1981435544137
6841,TRINITAT 220,220,41.448429900639,8.1889345834053
6843,VIC 220,220,41.957941324467,8.2823216475161
6844,VILADECANS 220,220,41.325191498884,8.0282291850498
7229,ZAL 220,220,41.313100139952,8.1310132406395
6845,ZONA FRANCA 220,220,41.323063020274,8.1332842925972
13363,AEROPUERTO BARCELONA 220,220,41.314860175051,8.1034103225896
13374,POBLA 220,220,42.249912232253,6.9725105346092
13368,MAS FIGUERES 220,220,41.554747768285,8.0481418464303
